date,folderpath,foldername,reduced_foldername,reduced_jjdescription,jj_description,jj_type,cbix1/2,folder_uuid,cell_uuid,cell_line_uuid,disease_uuid,experiment_uuid,gene_uuid,institute_uuid,lab_uuid,organism_uuid,researcher_uuid,seqcompany_uuid,study_uuid,tissue_uuid,treatment_uuid,cell_name,cell_id_uberon,cell_line_name,age,sex,population,biopsy_source,category,sub_category,transformant,morphology,product_format,storage_conditions,imsrjax_id,cellosaurus_id,atcc_id,coriell_id,disease_category,disease_name,disease_symbol,disease_id_ncit,experiment_name,experiment_symbol,subtype,experiment_category_uuid,gene_id_hgnc,gene_id_ncbi,gene_name,gene_symbol,institute_name,lab_name,organism_name,latin_name,taxonomy_id_ncbi,researcher_name,institute,lab,seqcompany_name,study_name,tissue_name,tissue_id_bto,tissue_id_uberon,treatment_name,treatment_symbol
2021-04-16,../../mnt/data/research_data/2021-04-16_rrbs70-71_italo_human,2021-04-16_rrbs70-71_italo_human,_rrbs70-71_italo_human,italo tempera human snu yccel 5aza ebna olaparib protac dmso,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,RRBS,CBIX,0e40b95e-d55f-40f7-93f9-a9227984fb8f,,24ad9d9b-f921-4df5-9fc6-5ff22e2ed93e,,151945b9-9034-43c8-9ac2-102b179d9f2b,63450bed-70c9-4064-848f-9ff5a631621b,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,a3d1b9e1-07a3-4a0c-ac09-3d150b8bff65,,,,d18eb91a-1dd3-40fd-8c83-dc4936df1841,,,YCCEL1,64Y,Male,Korean,Abdomen,Cancer cell line,,,,,,,CVCL_9647,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,EBV Nuclear Antigen (EBNA),EBNA,,,Human,Homo sapiens,9606,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,,,,5-Azacytidine (5-aza),5-aza
2022-06-01,../../mnt/data/research_data/2022-06-01-rrbs_mouse_aging_microbiome_peace,2022-06-01-rrbs_mouse_aging_microbiome_peace,-rrbs_mouse_aging_microbiome_peace,peace mouse aging microbiome,Peace mouse aging microbiome,RRBS,CBIX,9a91280f-258f-4280-9640-8906784f723b,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,00545a01-4032-4713-ab5f-2a4414d3d130,e52ad199-6fb4-43b1-9a21-8950afb782b6,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Mouse,Mus musculus,1758,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,,,
2022-06-01,../../mnt/data/research_data/2022-06-01-rrbs_mouse_aging_microbiome_peace,2022-06-01-rrbs_mouse_aging_microbiome_peace,-rrbs_mouse_aging_microbiome_peace,peace mouse aging microbiome,Peace mouse aging microbiome,RRBS,CBIX,9a91280f-258f-4280-9640-8906784f723b,,,,151945b9-9034-43c8-9ac2-102b179d9f2b,,,,00545a01-4032-4713-ab5f-2a4414d3d130,e52ad199-6fb4-43b1-9a21-8950afb782b6,,,,,,,,,,,,,,,,,,,,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,,,,,Mouse,Mus musculus,1758,Peace Park,Coriell,The Issa & Jelenik Lab,,,,,,,
2022-04-30,../../mnt/data/research_data/2022-04-30_arsa_mplex1,2022-04-30_arsa_mplex1,_arsa_mplex1,jj arsa gain therapeutics,JJ ARSA Gain Therapeutics,ampliseq,CBIX,864223be-6feb-442a-8198-5c41a27472c8,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,4b26b773-612d-45bb-b14c-92c0ab43bb5a,,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,f7cfca98-6f0f-4d3b-bf4a-ff2fe7b8c702,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,713,410,Arylsulfatase A (ARSA),ARSA,,The Issa & Jelenik Lab,,,,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,Gain Therapeutics,,,,,,
2023-03-30,../../mnt/data/research_data/2023-03-30_bisamp_x15_colon_direct,2023-03-30_bisamp_x15_colon_direct,_bisamp_x15_colon_direct,,,,CBIX,4904529c-42bd-4ef0-8b6e-dbd9d044206e,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,,,,,3c29f4bb-0344-4ac2-a047-0b40fc2c964c,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,,,,,,,,,Colon,TO_0000269,UBERON_0001155,,
2023-03-30,../../mnt/data/research_data/2023-03-30_bisamp_x15_colon_direct,2023-03-30_bisamp_x15_colon_direct,_bisamp_x15_colon_direct,,,,CBIX,4904529c-42bd-4ef0-8b6e-dbd9d044206e,,,,e48a7c09-2527-455a-aab8-0c7f7c00539d,,,,,,,,3c29f4bb-0344-4ac2-a047-0b40fc2c964c,,,,,,,,,,,,,,,,,,,,,,,Bisulfite Amplicon Sequencing (BSAS),BSAS,,d5231339-777e-4ca9-9de7-29aa7266cb0f,,,,,,,,,,,,,,,Colon,TO_0000269,UBERON_0001155,,
2020-05-26,../../mnt/data/research_data/2020-05-26_rnaseq_gu114_woonbok,2020-05-26_rnaseq_gu114_woonbok,_rnaseq_gu114_woonbok,woonbok gu114 trial human cd8 lymphocytes,Woonbok GU114 trial human CD8 lymphocytes,RNA-seq,CBIX,f6699bc5-8eb3-4a3b-9142-85836d5fb8f3,,a1dc49e2-1960-42bf-ad8a-79f77a4b64fa,,34cdc9db-aef8-4a85-b620-e7ddf926d446,,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,80d178d2-1f0d-4445-a0af-792f38af3b5a,,,,,,,GU114,,Male,,,Patient donor cells,,,,Frozen,Liquid nitrogen,,,,,,,,,RNA-Seq,RNA-Seq,,6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Human,Homo sapiens,9606,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,,,
2020-05-26,../../mnt/data/research_data/2020-05-26_rnaseq_gu114_woonbok,2020-05-26_rnaseq_gu114_woonbok,_rnaseq_gu114_woonbok,woonbok gu114 trial human cd8 lymphocytes,Woonbok GU114 trial human CD8 lymphocytes,RNA-seq,CBIX,f6699bc5-8eb3-4a3b-9142-85836d5fb8f3,,a1dc49e2-1960-42bf-ad8a-79f77a4b64fa,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,80d178d2-1f0d-4445-a0af-792f38af3b5a,,,,,,,GU114,,Male,,,Patient donor cells,,,,Frozen,Liquid nitrogen,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Human,Homo sapiens,9606,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,,,,,
2023-03-16,../../mnt/data/research_data/2023-03-16_bisamp_ninds,2023-03-16_bisamp_ninds,_bisamp_ninds,,,,CBIX,8dbf0fb7-931d-40d0-a3d2-785a2331e22c,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,fa2b6ae8-03d3-48af-95ed-6cf4fe0053ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,National Institute of Neurological Disorders and Stroke (NINDS),,,,,,,,,,,,,,
2023-03-16,../../mnt/data/research_data/2023-03-16_bisamp_ninds,2023-03-16_bisamp_ninds,_bisamp_ninds,,,,CBIX,8dbf0fb7-931d-40d0-a3d2-785a2331e22c,,,,e48a7c09-2527-455a-aab8-0c7f7c00539d,,fa2b6ae8-03d3-48af-95ed-6cf4fe0053ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bisulfite Amplicon Sequencing (BSAS),BSAS,,d5231339-777e-4ca9-9de7-29aa7266cb0f,,,,,National Institute of Neurological Disorders and Stroke (NINDS),,,,,,,,,,,,,,
2022-07-29,../../mnt/data/research_data/2022-07-29_cuh_repeat_bisamp_micro,2022-07-29_cuh_repeat_bisamp_micro,_cuh_repeat_bisamp_micro,woonbok cooper blood,Woonbok Cooper blood,bisamp,CBIX,03a82c38-261f-43c5-94c1-277f73dc5923,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,05520901-2504-446c-917d-d240ddaf479f,,,80d178d2-1f0d-4445-a0af-792f38af3b5a,,,62006644-0c7c-419d-9321-b7e55ec7d399,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Cooper University Hospital (CUH),,,,,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,Blood,BTO_0000089,UBERON_0000178,,
2022-07-29,../../mnt/data/research_data/2022-07-29_cuh_repeat_bisamp_micro,2022-07-29_cuh_repeat_bisamp_micro,_cuh_repeat_bisamp_micro,woonbok cooper blood,Woonbok Cooper blood,bisamp,CBIX,03a82c38-261f-43c5-94c1-277f73dc5923,,,,e48a7c09-2527-455a-aab8-0c7f7c00539d,,05520901-2504-446c-917d-d240ddaf479f,,,80d178d2-1f0d-4445-a0af-792f38af3b5a,,,62006644-0c7c-419d-9321-b7e55ec7d399,,,,,,,,,,,,,,,,,,,,,,,Bisulfite Amplicon Sequencing (BSAS),BSAS,,d5231339-777e-4ca9-9de7-29aa7266cb0f,,,,,Cooper University Hospital (CUH),,,,,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,Blood,BTO_0000089,UBERON_0000178,,
2024-01-03,../../mnt/data/research_data/2024-01-03_rrbs_himani_mouse,2024-01-03_rrbs_himani_mouse,_rrbs_himani_mouse,,,,CBIX,a31ab55a-69cd-4f84-adad-448060dfe817,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,00545a01-4032-4713-ab5f-2a4414d3d130,f37686a5-7ce9-42b0-8afd-dceff66be278,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Mouse,Mus musculus,1758,Himani Vaidya,Coriell,The Issa & Jelenik Lab,,,,,,,
2024-01-03,../../mnt/data/research_data/2024-01-03_rrbs_himani_mouse,2024-01-03_rrbs_himani_mouse,_rrbs_himani_mouse,,,,CBIX,a31ab55a-69cd-4f84-adad-448060dfe817,,,,151945b9-9034-43c8-9ac2-102b179d9f2b,,,,00545a01-4032-4713-ab5f-2a4414d3d130,f37686a5-7ce9-42b0-8afd-dceff66be278,,,,,,,,,,,,,,,,,,,,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,,,,,Mouse,Mus musculus,1758,Himani Vaidya,Coriell,The Issa & Jelenik Lab,,,,,,,
2021-05-19,../../mnt/data/research_data/2021-05-19_miseq_nano,2021-05-19_miseq_nano,_miseq_nano,woonbok ninds cord blood,Woonbok NINDS cord blood,bisamp,CBIX,19b09d1f-9a02-44f7-a2e8-f5f45365a0a6,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,fa2b6ae8-03d3-48af-95ed-6cf4fe0053ff,,,80d178d2-1f0d-4445-a0af-792f38af3b5a,c72f1128-4104-4434-91bf-81cd04381a07,,8d83c42f-a1c7-45c6-9146-4e72ee30cc5b,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,National Institute of Neurological Disorders and Stroke (NINDS),,,,,Woonbok Chung,Coriell,The Issa & Jelenik Lab,Illumina,,Cord Blood,BTO_0004053,UBERON_0012168,,
2021-05-19,../../mnt/data/research_data/2021-05-19_miseq_nano,2021-05-19_miseq_nano,_miseq_nano,woonbok ninds cord blood,Woonbok NINDS cord blood,bisamp,CBIX,19b09d1f-9a02-44f7-a2e8-f5f45365a0a6,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,fa2b6ae8-03d3-48af-95ed-6cf4fe0053ff,,,80d178d2-1f0d-4445-a0af-792f38af3b5a,c72f1128-4104-4434-91bf-81cd04381a07,,62006644-0c7c-419d-9321-b7e55ec7d399,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,National Institute of Neurological Disorders and Stroke (NINDS),,,,,Woonbok Chung,Coriell,The Issa & Jelenik Lab,Illumina,,Blood,BTO_0000089,UBERON_0000178,,
2022-05-07,../../mnt/data/research_data/2022-05-07_arsa_merge_mplex12,2022-05-07_arsa_merge_mplex12,_arsa_merge_mplex12,jj arsa gain therapeutics,JJ ARSA Gain Therapeutics,ampliseq,CBIX,aad928f6-f763-4225-9be1-2774ddcce913,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,4b26b773-612d-45bb-b14c-92c0ab43bb5a,,df90625e-9d87-4ad1-88dc-b87ed2d3fea9,,88de69b2-a27f-4d7c-bab4-a685fdea1bb5,f7cfca98-6f0f-4d3b-bf4a-ff2fe7b8c702,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,713,410,Arylsulfatase A (ARSA),ARSA,,The Issa & Jelenik Lab,,,,Jaroslav Jelinek,Coriell,The Issa & Jelenik Lab,Gain Therapeutics,,,,,,
2022-05-09,../../mnt/data/research_data/2022-05-09_rrbs_apcmin_mouse_colon_peace_miseq_nano,2022-05-09_rrbs_apcmin_mouse_colon_peace_miseq_nano,_rrbs_apcmin_mouse_colon_peace_miseq_nano,peace apcmin mouse colon,Peace APCmin mouse colon,RRBS,CBIX,98ad755c-676e-4b3d-a481-20e511e5c833,,69d0758a-5ef4-4591-a8bb-f6fee168d654,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,00545a01-4032-4713-ab5f-2a4414d3d130,e52ad199-6fb4-43b1-9a21-8950afb782b6,c72f1128-4104-4434-91bf-81cd04381a07,,3c29f4bb-0344-4ac2-a047-0b40fc2c964c,,,,C57BL/6J-ApcMin/J (ApcMin),,,,Colon,Mouse strain,,,,,,IMSR_JAX:002020,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Mouse,Mus musculus,1758,Peace Park,Coriell,The Issa & Jelenik Lab,Illumina,,Colon,TO_0000269,UBERON_0001155,,
2022-05-09,../../mnt/data/research_data/2022-05-09_rrbs_apcmin_mouse_colon_peace_miseq_nano,2022-05-09_rrbs_apcmin_mouse_colon_peace_miseq_nano,_rrbs_apcmin_mouse_colon_peace_miseq_nano,peace apcmin mouse colon,Peace APCmin mouse colon,RRBS,CBIX,98ad755c-676e-4b3d-a481-20e511e5c833,,69d0758a-5ef4-4591-a8bb-f6fee168d654,,151945b9-9034-43c8-9ac2-102b179d9f2b,,,,00545a01-4032-4713-ab5f-2a4414d3d130,e52ad199-6fb4-43b1-9a21-8950afb782b6,c72f1128-4104-4434-91bf-81cd04381a07,,3c29f4bb-0344-4ac2-a047-0b40fc2c964c,,,,C57BL/6J-ApcMin/J (ApcMin),,,,Colon,Mouse strain,,,,,,IMSR_JAX:002020,,,,,,,,Reduced-Representation Bisulfite Sequencing (RRBS-seq),RRBS-Seq,,32a31bfc-0de6-4689-b7f9-314f56af2373,,,,,,,Mouse,Mus musculus,1758,Peace Park,Coriell,The Issa & Jelenik Lab,Illumina,,Colon,TO_0000269,UBERON_0001155,,
2020-02-21,../../mnt/data/research_data/2020-02-21_italo_tempera_lab_RNAseq,2020-02-21_italo_tempera_lab_RNAseq,_italo_tempera_lab_rnaseq,italo tempera gm12878 ct sg lcl ct gsk olaparib,Italo Tempera GM12878 ct sg LCL ct gsk olaparib,RNA-seq,CBIX,56baf4c6-0bc5-46e9-a2ed-5c985440db80,,17c524a2-7dcf-4ecf-973d-40168eac58fb,,34cdc9db-aef8-4a85-b620-e7ddf926d446,,9aa003d7-3189-4ffa-ac2e-5c65ac215106,,,c9351771-7494-48d0-a2df-71c46b10f518,,,,569e3215-ffc8-4248-96f2-af5e33f78565,,,GM12878,,Female,Caucasian,Peripheral vein,Transformed cell line,Lymphoblastoid cell lines (LCLs),Epstein-Barr Virus (EBV),,,,,CVCL_7526,,GM12878,,,,,RNA-Seq,RNA-Seq,,6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,GSK,,,,,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,,,,Olaparib,
2020-02-21,../../mnt/data/research_data/2020-02-21_italo_tempera_lab_RNAseq,2020-02-21_italo_tempera_lab_RNAseq,_italo_tempera_lab_rnaseq,italo tempera gm12878 ct sg lcl ct gsk olaparib,Italo Tempera GM12878 ct sg LCL ct gsk olaparib,RNA-seq,CBIX,56baf4c6-0bc5-46e9-a2ed-5c985440db80,,17c524a2-7dcf-4ecf-973d-40168eac58fb,,34cdc9db-aef8-4a85-b620-e7ddf926d446,,9aa003d7-3189-4ffa-ac2e-5c65ac215106,,,a3d1b9e1-07a3-4a0c-ac09-3d150b8bff65,,,,569e3215-ffc8-4248-96f2-af5e33f78565,,,GM12878,,Female,Caucasian,Peripheral vein,Transformed cell line,Lymphoblastoid cell lines (LCLs),Epstein-Barr Virus (EBV),,,,,CVCL_7526,,GM12878,,,,,RNA-Seq,RNA-Seq,,6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,GSK,,,,,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,,,,Olaparib,
2020-02-21,../../mnt/data/research_data/2020-02-21_italo_tempera_lab_RNAseq,2020-02-21_italo_tempera_lab_RNAseq,_italo_tempera_lab_rnaseq,italo tempera gm12878 ct sg lcl ct gsk olaparib,Italo Tempera GM12878 ct sg LCL ct gsk olaparib,RNA-seq,CBIX,56baf4c6-0bc5-46e9-a2ed-5c985440db80,,17c524a2-7dcf-4ecf-973d-40168eac58fb,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,9aa003d7-3189-4ffa-ac2e-5c65ac215106,,,c9351771-7494-48d0-a2df-71c46b10f518,,,,569e3215-ffc8-4248-96f2-af5e33f78565,,,GM12878,,Female,Caucasian,Peripheral vein,Transformed cell line,Lymphoblastoid cell lines (LCLs),Epstein-Barr Virus (EBV),,,,,CVCL_7526,,GM12878,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,GSK,,,,,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,,,,Olaparib,
2020-02-21,../../mnt/data/research_data/2020-02-21_italo_tempera_lab_RNAseq,2020-02-21_italo_tempera_lab_RNAseq,_italo_tempera_lab_rnaseq,italo tempera gm12878 ct sg lcl ct gsk olaparib,Italo Tempera GM12878 ct sg LCL ct gsk olaparib,RNA-seq,CBIX,56baf4c6-0bc5-46e9-a2ed-5c985440db80,,17c524a2-7dcf-4ecf-973d-40168eac58fb,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,9aa003d7-3189-4ffa-ac2e-5c65ac215106,,,a3d1b9e1-07a3-4a0c-ac09-3d150b8bff65,,,,569e3215-ffc8-4248-96f2-af5e33f78565,,,GM12878,,Female,Caucasian,Peripheral vein,Transformed cell line,Lymphoblastoid cell lines (LCLs),Epstein-Barr Virus (EBV),,,,,CVCL_7526,,GM12878,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,GSK,,,,,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,,,,Olaparib,
2023-10-06,../../mnt/data/research_data/2023-10-06_bisamp_x15_cuh_blood_sep,2023-10-06_bisamp_x15_cuh_blood_sep,_bisamp_x15_cuh_blood_sep,,,,CBIX,64af8abe-4d57-4970-870c-7844003a43b8,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,05520901-2504-446c-917d-d240ddaf479f,,,,,,62006644-0c7c-419d-9321-b7e55ec7d399,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Cooper University Hospital (CUH),,,,,,,,,,Blood,BTO_0000089,UBERON_0000178,,
2023-10-06,../../mnt/data/research_data/2023-10-06_bisamp_x15_cuh_blood_sep,2023-10-06_bisamp_x15_cuh_blood_sep,_bisamp_x15_cuh_blood_sep,,,,CBIX,64af8abe-4d57-4970-870c-7844003a43b8,,,,e48a7c09-2527-455a-aab8-0c7f7c00539d,,05520901-2504-446c-917d-d240ddaf479f,,,,,,62006644-0c7c-419d-9321-b7e55ec7d399,,,,,,,,,,,,,,,,,,,,,,,Bisulfite Amplicon Sequencing (BSAS),BSAS,,d5231339-777e-4ca9-9de7-29aa7266cb0f,,,,,Cooper University Hospital (CUH),,,,,,,,,,Blood,BTO_0000089,UBERON_0000178,,
2023-04-07,../../mnt/data/research_data/2023-04-07_umut_targeted_seq,2023-04-07_umut_targeted_seq,_umut_targeted_seq,,,,CBIX,20e16acf-b3a7-4320-8ef0-22c083574eb7,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,,,,,,,,,,,,,
2019-12-16,../../mnt/data/research_data/2019-12-16_rnaseq_himani_aging_mouse_rnaseq_bgi,2019-12-16_rnaseq_himani_aging_mouse_rnaseq_bgi,_rnaseq_himani_aging_mouse_rnaseq_bgi,himani mouse intestine colon aging samples,Himani mouse intestine colon aging samples,RRBS,CBIX,1ea15119-db75-409f-a13a-a67d6dd917da,,,,34cdc9db-aef8-4a85-b620-e7ddf926d446,,,,00545a01-4032-4713-ab5f-2a4414d3d130,f37686a5-7ce9-42b0-8afd-dceff66be278,ef85e089-5fd5-4600-bf6a-c88172297b4b,,3c29f4bb-0344-4ac2-a047-0b40fc2c964c,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,,6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Mouse,Mus musculus,1758,Himani Vaidya,Coriell,The Issa & Jelenik Lab,BGI,,Colon,TO_0000269,UBERON_0001155,,
2019-12-16,../../mnt/data/research_data/2019-12-16_rnaseq_himani_aging_mouse_rnaseq_bgi,2019-12-16_rnaseq_himani_aging_mouse_rnaseq_bgi,_rnaseq_himani_aging_mouse_rnaseq_bgi,himani mouse intestine colon aging samples,Himani mouse intestine colon aging samples,RRBS,CBIX,1ea15119-db75-409f-a13a-a67d6dd917da,,,,34cdc9db-aef8-4a85-b620-e7ddf926d446,,,,00545a01-4032-4713-ab5f-2a4414d3d130,f37686a5-7ce9-42b0-8afd-dceff66be278,ef85e089-5fd5-4600-bf6a-c88172297b4b,,710cb968-9245-4b74-bcf2-7b694e4a8f7b,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,,6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Mouse,Mus musculus,1758,Himani Vaidya,Coriell,The Issa & Jelenik Lab,BGI,,Intestine,BTO_0000648,UBERON_0000160,,
2019-12-16,../../mnt/data/research_data/2019-12-16_rnaseq_himani_aging_mouse_rnaseq_bgi,2019-12-16_rnaseq_himani_aging_mouse_rnaseq_bgi,_rnaseq_himani_aging_mouse_rnaseq_bgi,himani mouse intestine colon aging samples,Himani mouse intestine colon aging samples,RRBS,CBIX,1ea15119-db75-409f-a13a-a67d6dd917da,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,00545a01-4032-4713-ab5f-2a4414d3d130,f37686a5-7ce9-42b0-8afd-dceff66be278,ef85e089-5fd5-4600-bf6a-c88172297b4b,,3c29f4bb-0344-4ac2-a047-0b40fc2c964c,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Mouse,Mus musculus,1758,Himani Vaidya,Coriell,The Issa & Jelenik Lab,BGI,,Colon,TO_0000269,UBERON_0001155,,
2019-12-16,../../mnt/data/research_data/2019-12-16_rnaseq_himani_aging_mouse_rnaseq_bgi,2019-12-16_rnaseq_himani_aging_mouse_rnaseq_bgi,_rnaseq_himani_aging_mouse_rnaseq_bgi,himani mouse intestine colon aging samples,Himani mouse intestine colon aging samples,RRBS,CBIX,1ea15119-db75-409f-a13a-a67d6dd917da,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,,,00545a01-4032-4713-ab5f-2a4414d3d130,f37686a5-7ce9-42b0-8afd-dceff66be278,ef85e089-5fd5-4600-bf6a-c88172297b4b,,710cb968-9245-4b74-bcf2-7b694e4a8f7b,,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,,,Mouse,Mus musculus,1758,Himani Vaidya,Coriell,The Issa & Jelenik Lab,BGI,,Intestine,BTO_0000648,UBERON_0000160,,
2024-03-12,../../mnt/data/research_data/2024-03-12_rnaseq_human_LCL_BDNF_CORI,2024-03-12_rnaseq_human_LCL_BDNF_CORI,_rnaseq_human_lcl_bdnf_cori,,,,CBIX,5fedf7c3-ff06-49da-a8d2-527ed99d3772,,,,34cdc9db-aef8-4a85-b620-e7ddf926d446,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,,,,,b28fcf37-ca52-4996-b50e-4a2ff7c11842,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,,6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Camden Opioid Research Initiative (CORI),,Human,Homo sapiens,9606,,,,,,,,,Brain-Derived Neurotrophic Factor (BDNF),BDNF
2024-03-12,../../mnt/data/research_data/2024-03-12_rnaseq_human_LCL_BDNF_CORI,2024-03-12_rnaseq_human_LCL_BDNF_CORI,_rnaseq_human_lcl_bdnf_cori,,,,CBIX,5fedf7c3-ff06-49da-a8d2-527ed99d3772,,,,ff8e9d52-f213-4a09-a7c3-3db102b2f5f3,,4cc247bc-1b1c-4d56-be0a-ee4276764ec9,,dec9a0c6-e6ac-4c73-a438-e07d2f8e3884,,,,,b28fcf37-ca52-4996-b50e-4a2ff7c11842,,,,,,,,,,,,,,,,,,,,,,RNA-Seq,RNA-Seq,Single Cell RNA-Seq (scRNA-seq),6c9fc76a-c825-43ae-be0c-e3fba627ba54,,,,,Camden Opioid Research Initiative (CORI),,Human,Homo sapiens,9606,,,,,,,,,Brain-Derived Neurotrophic Factor (BDNF),BDNF
