date,folderpath,foldername,reduced_foldername,reduced_jjdescription,jj_description_x,jj_type,cbix1/2,folder_uuid,cell_line_uuid,cell_line_name_x,folder_name_x,jj_description_y,disease_uuid,disease_name_x,disease_category_x,disease_symbol_x,disease_id_ncit_x,folder_name_y,jj_description_x,experiment_uuid,gene_uuid,lab_uuid,organism_uuid,organism_name_x,folder_name_x,jj_description_y,partner_uuid,partner_name_x,folder_name_y,jj_description_x,researcher_uuid,seqcompany_uuid,seqcompany_name_x,folder_name_x,jj_description_y,treatment_uuid,treatment_name_x,treatment_symbol_x,folder_name_y,jj_description,search_term_x,cell_line_name_y,organism,Age,Sex,Population,Biopsy Source,Tissue Type,Cell Type,Category,Sub-Category,Transformant,Morphology,Disease Category,Disease,Disease Type,Disease Grade,Disease ID (NCIt),Product Format,Storage Conditions,Sequence Variations?,imsrjax_id,cellosaurus_id,atcc_id,coriell_id,disease_category_y,disease_name_y,disease_symbol_y,disease_id_ncit_y,search_term_y,search_term_x,experiment_name,experiment_symbol,subtype,experiment_category_uuid,search_term_y,gene_id_hgnc,gene_id_ncbi,gene_name,organism_name_y,gene_symbol,search_term_x,lab_name,search_term_y,organism_name,search_term_x,partner_name_y,search_term_y,researcher_name,affiliation,lab,search_term_x,seqcompany_name_y,search_term_y,treatment_name_y,treatment_symbol_y
2019-10-22,../../mnt/data/research_data/2019-10-22_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,2019-10-22_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,himani peace mouse colon spleen liver lung br skm,Himani Peace mouse colon spleen liver lung br skm,RRBS,CBIX,36ebe20e-72a7-4a19-9961-ab64ffcb64f0,,,,,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2019-10-22_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,Himani Peace mouse colon spleen liver lung br skm,,,,,76bc6af3-be62-4c8f-b185-cf01ef5b5629,cd9bcefd-38a8-4443-a6dd-f866f1f3086c,GENEWIZ,2019-10-22_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,Himani Peace mouse colon spleen liver lung br skm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,himani,Himani Vaidya,Coriell,The Issa & Jelenik Lab,genewiz,GENEWIZ,,,
2019-10-22,../../mnt/data/research_data/2019-10-22_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,2019-10-22_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,himani peace mouse colon spleen liver lung br skm,Himani Peace mouse colon spleen liver lung br skm,RRBS,CBIX,36ebe20e-72a7-4a19-9961-ab64ffcb64f0,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2019-10-22_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,Himani Peace mouse colon spleen liver lung br skm,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,cd9bcefd-38a8-4443-a6dd-f866f1f3086c,GENEWIZ,2019-10-22_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,Himani Peace mouse colon spleen liver lung br skm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,genewiz,GENEWIZ,,,
2019-10-22,../../mnt/data/research_data/2019-10-22_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,2019-10-22_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,himani peace mouse colon spleen liver lung br skm,Himani Peace mouse colon spleen liver lung br skm,RRBS,CBIX,36ebe20e-72a7-4a19-9961-ab64ffcb64f0,,,,,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2019-10-22_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,Himani Peace mouse colon spleen liver lung br skm,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,cd9bcefd-38a8-4443-a6dd-f866f1f3086c,GENEWIZ,2019-10-22_rrbs_mouse_aging_rrbs41-42_himani_peace_genewiz,Himani Peace mouse colon spleen liver lung br skm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,genewiz,GENEWIZ,,,
2021-02-10,../../mnt/data/research_data/2021-02-10_16S_human_coloncancer_batch2-4_Peace_genewiz,2021-02-10_16S_human_coloncancer_batch2-4_Peace_genewiz,_16s_human_coloncancer_batch2-4_peace_genewiz,peace human colon tumors and adjacent normal tissue,Peace human colon tumors and adjacent normal tissue,16S,CBIX,41836611-ede7-4dc8-a7c8-0fb5c52bd869,,,,,cdeba0d1-04c4-40fe-bfc1-74b793e0a304,Colon adenocarcinoma,Cancer,,C4349,2021-02-10_16S_human_coloncancer_batch2-4_Peace_genewiz,Peace human colon tumors and adjacent normal tissue,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2021-02-10_16S_human_coloncancer_batch2-4_Peace_genewiz,Peace human colon tumors and adjacent normal tissue,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,cd9bcefd-38a8-4443-a6dd-f866f1f3086c,GENEWIZ,2021-02-10_16S_human_coloncancer_batch2-4_Peace_genewiz,Peace human colon tumors and adjacent normal tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cancer,Colon adenocarcinoma,,C4349,"crc,colon_tumors,colon_cancer,coloncancer",,,,,,,,,,,,,,"human,hek,goals,optin,hwgs",Human,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,genewiz,GENEWIZ,,,
2020-07-28,../../mnt/data/research_data/2020-07-28_16S_human_coloncancer_firstbatch_peace_genewiz,2020-07-28_16S_human_coloncancer_firstbatch_peace_genewiz,_16s_human_coloncancer_firstbatch_peace_genewiz,peace human colon tumors and adjacent normal tissue,Peace human colon tumors and adjacent normal tissue,16S,CBIX,f044caa2-db96-48c8-bfcd-4f69a67315f4,,,,,cdeba0d1-04c4-40fe-bfc1-74b793e0a304,Colon adenocarcinoma,Cancer,,C4349,2020-07-28_16S_human_coloncancer_firstbatch_peace_genewiz,Peace human colon tumors and adjacent normal tissue,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2020-07-28_16S_human_coloncancer_firstbatch_peace_genewiz,Peace human colon tumors and adjacent normal tissue,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,cd9bcefd-38a8-4443-a6dd-f866f1f3086c,GENEWIZ,2020-07-28_16S_human_coloncancer_firstbatch_peace_genewiz,Peace human colon tumors and adjacent normal tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cancer,Colon adenocarcinoma,,C4349,"crc,colon_tumors,colon_cancer,coloncancer",,,,,,,,,,,,,,"human,hek,goals,optin,hwgs",Human,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,genewiz,GENEWIZ,,,
2021-02-10,../../mnt/data/research_data/2021-02-10_16S_human_coloncancer_batch2-4_Peace_genewiz,2021-02-10_16S_human_coloncancer_batch2-4_Peace_genewiz,_16s_human_coloncancer_batch2-4_peace_genewiz,peace human colon tumors and adjacent normal tissue,Peace human colon tumors and adjacent normal tissue,16S,CBIX,41836611-ede7-4dc8-a7c8-0fb5c52bd869,,,,,cdeba0d1-04c4-40fe-bfc1-74b793e0a304,Colon adenocarcinoma,Cancer,,C4349,2021-02-10_16S_human_coloncancer_batch2-4_Peace_genewiz,Peace human colon tumors and adjacent normal tissue,3648bd57-d559-4dc0-9622-22bb78901d6a,,,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2021-02-10_16S_human_coloncancer_batch2-4_Peace_genewiz,Peace human colon tumors and adjacent normal tissue,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,cd9bcefd-38a8-4443-a6dd-f866f1f3086c,GENEWIZ,2021-02-10_16S_human_coloncancer_batch2-4_Peace_genewiz,Peace human colon tumors and adjacent normal tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cancer,Colon adenocarcinoma,,C4349,"crc,colon_tumors,colon_cancer,coloncancer",,,,,,,,,,,,,,"human,hek,goals,optin,hwgs",Human,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,genewiz,GENEWIZ,,,
2020-07-28,../../mnt/data/research_data/2020-07-28_16S_human_coloncancer_firstbatch_peace_genewiz,2020-07-28_16S_human_coloncancer_firstbatch_peace_genewiz,_16s_human_coloncancer_firstbatch_peace_genewiz,peace human colon tumors and adjacent normal tissue,Peace human colon tumors and adjacent normal tissue,16S,CBIX,f044caa2-db96-48c8-bfcd-4f69a67315f4,,,,,cdeba0d1-04c4-40fe-bfc1-74b793e0a304,Colon adenocarcinoma,Cancer,,C4349,2020-07-28_16S_human_coloncancer_firstbatch_peace_genewiz,Peace human colon tumors and adjacent normal tissue,3648bd57-d559-4dc0-9622-22bb78901d6a,,,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2020-07-28_16S_human_coloncancer_firstbatch_peace_genewiz,Peace human colon tumors and adjacent normal tissue,,,,,cbe473f7-d2cb-456c-9dff-213a533c4258,cd9bcefd-38a8-4443-a6dd-f866f1f3086c,GENEWIZ,2020-07-28_16S_human_coloncancer_firstbatch_peace_genewiz,Peace human colon tumors and adjacent normal tissue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cancer,Colon adenocarcinoma,,C4349,"crc,colon_tumors,colon_cancer,coloncancer",,,,,,,,,,,,,,"human,hek,goals,optin,hwgs",Human,,,peace,Peace Park,Coriell,The Issa & Jelenik Lab,genewiz,GENEWIZ,,,
2019-12-16,../../mnt/data/research_data/2019-12-16_rnaseq_himani_aging_mouse_rnaseq_bgi,2019-12-16_rnaseq_himani_aging_mouse_rnaseq_bgi,_rnaseq_himani_aging_mouse_rnaseq_bgi,himani mouse intestine colon aging samples,Himani mouse intestine colon aging samples,RRBS,CBIX,6b6807eb-3dee-4e13-b1f6-739d58ed359a,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2019-12-16_rnaseq_himani_aging_mouse_rnaseq_bgi,Himani mouse intestine colon aging samples,,,,,76bc6af3-be62-4c8f-b185-cf01ef5b5629,1d8796a0-5d58-49da-b784-5e9b75c4f344,BGI,2019-12-16_rnaseq_himani_aging_mouse_rnaseq_bgi,Himani mouse intestine colon aging samples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,himani,Himani Vaidya,Coriell,The Issa & Jelenik Lab,bgi,BGI,,,
2019-12-16,../../mnt/data/research_data/2019-12-16_rnaseq_himani_aging_mouse_rnaseq_bgi,2019-12-16_rnaseq_himani_aging_mouse_rnaseq_bgi,_rnaseq_himani_aging_mouse_rnaseq_bgi,himani mouse intestine colon aging samples,Himani mouse intestine colon aging samples,RRBS,CBIX,6b6807eb-3dee-4e13-b1f6-739d58ed359a,,,,,,,,,,,,a759bfc9-e856-4542-a6b8-738a1b6a9058,,,cea728b5-726f-4e64-bd8e-018839b905c1,Mouse,2019-12-16_rnaseq_himani_aging_mouse_rnaseq_bgi,Himani mouse intestine colon aging samples,,,,,76bc6af3-be62-4c8f-b185-cf01ef5b5629,1d8796a0-5d58-49da-b784-5e9b75c4f344,BGI,2019-12-16_rnaseq_himani_aging_mouse_rnaseq_bgi,Himani mouse intestine colon aging samples,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gf mice,mouse",Mouse,,,himani,Himani Vaidya,Coriell,The Issa & Jelenik Lab,bgi,BGI,,,
2023-02-24,../../mnt/data/research_data/2023-02-24_yb5_atac-seq,2023-02-24_yb5_atac-seq,_yb5_atac-seq,woonbok yb5 dmso bsj4,Woonbok YB5 dmso bsj4,ATAC-seq,CBIX,52974175-669c-4bd0-82bf-16455e417132,ecbcc95c-05ea-48ed-87d3-5c8f2886c3a8,YB5 (der. from SW48),2023-02-24_yb5_atac-seq,Woonbok YB5 dmso bsj4,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,,,,,,,,,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,9ccdbca1-a662-43c4-88d1-54ab676a7b52,Dimethyl Sulfoxide (DMSO),DMSO,2023-02-24_yb5_atac-seq,Woonbok YB5 dmso bsj4,yb5,YB5 (der. from SW48),Human,83Y,Female,Caucasian,Colon,Colon,,Cancer cell line,,,Epithelial,Cancer,Colon adenocarcinoma,Dukes' type C,Grade IV,C4349,Frozen,Vapor phase of liquid nitrogen,,,CVCL_1724,,,,,,,,,,,,,,,,,,,,,,,,,woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,dmso,Dimethyl Sulfoxide (DMSO),DMSO
2023-02-24,../../mnt/data/research_data/2023-02-24_yb5_atac-seq,2023-02-24_yb5_atac-seq,_yb5_atac-seq,woonbok yb5 dmso bsj4,Woonbok YB5 dmso bsj4,ATAC-seq,CBIX,52974175-669c-4bd0-82bf-16455e417132,ecbcc95c-05ea-48ed-87d3-5c8f2886c3a8,YB5 (der. from SW48),2023-02-24_yb5_atac-seq,Woonbok YB5 dmso bsj4,,,,,,,,ea3480da-dc34-4301-80df-084c9be798eb,,,,,,,,,,,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,9ccdbca1-a662-43c4-88d1-54ab676a7b52,Dimethyl Sulfoxide (DMSO),DMSO,2023-02-24_yb5_atac-seq,Woonbok YB5 dmso bsj4,yb5,YB5 (der. from SW48),Human,83Y,Female,Caucasian,Colon,Colon,,Cancer cell line,,,Epithelial,Cancer,Colon adenocarcinoma,Dukes' type C,Grade IV,C4349,Frozen,Vapor phase of liquid nitrogen,,,CVCL_1724,,,,,,,,,,,,,,,,,,,,,,,,,woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,dmso,Dimethyl Sulfoxide (DMSO),DMSO
2022-10-11,../../mnt/data/research_data/2022-10-11_RNAseq_YB5_almedia,2022-10-11_RNAseq_YB5_almedia,_rnaseq_yb5_almedia,almedia yb5 dmso dac bsj dbet,Almedia YB5 dmso dac bsj dbet,RNA-seq,CBIX,d637162e-3a01-4df0-a1d9-aae9c72a283a,ecbcc95c-05ea-48ed-87d3-5c8f2886c3a8,YB5 (der. from SW48),2022-10-11_RNAseq_YB5_almedia,Almedia YB5 dmso dac bsj dbet,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,036d41ce-9c40-4fcc-a695-f5d1e2ceecbe,,,,,,,,,,,,,,,9ccdbca1-a662-43c4-88d1-54ab676a7b52,Dimethyl Sulfoxide (DMSO),DMSO,2022-10-11_RNAseq_YB5_almedia,Almedia YB5 dmso dac bsj dbet,yb5,YB5 (der. from SW48),Human,83Y,Female,Caucasian,Colon,Colon,,Cancer cell line,,,Epithelial,Cancer,Colon adenocarcinoma,Dukes' type C,Grade IV,C4349,Frozen,Vapor phase of liquid nitrogen,,,CVCL_1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dmso,Dimethyl Sulfoxide (DMSO),DMSO
2022-10-11,../../mnt/data/research_data/2022-10-11_RNAseq_YB5_almedia,2022-10-11_RNAseq_YB5_almedia,_rnaseq_yb5_almedia,almedia yb5 dmso dac bsj dbet,Almedia YB5 dmso dac bsj dbet,RNA-seq,CBIX,d637162e-3a01-4df0-a1d9-aae9c72a283a,ecbcc95c-05ea-48ed-87d3-5c8f2886c3a8,YB5 (der. from SW48),2022-10-11_RNAseq_YB5_almedia,Almedia YB5 dmso dac bsj dbet,,,,,,,,a759bfc9-e856-4542-a6b8-738a1b6a9058,036d41ce-9c40-4fcc-a695-f5d1e2ceecbe,,,,,,,,,,,,,,,9ccdbca1-a662-43c4-88d1-54ab676a7b52,Dimethyl Sulfoxide (DMSO),DMSO,2022-10-11_RNAseq_YB5_almedia,Almedia YB5 dmso dac bsj dbet,yb5,YB5 (der. from SW48),Human,83Y,Female,Caucasian,Colon,Colon,,Cancer cell line,,,Epithelial,Cancer,Colon adenocarcinoma,Dukes' type C,Grade IV,C4349,Frozen,Vapor phase of liquid nitrogen,,,CVCL_1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dmso,Dimethyl Sulfoxide (DMSO),DMSO
2021-04-16,../../mnt/data/research_data/2021-04-16_rrbs70-71_italo_human,2021-04-16_rrbs70-71_italo_human,_rrbs70-71_italo_human,italo tempera human snu yccel 5aza ebna olaparib protac dmso,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,RRBS,CBIX,cf29ee3c-6064-4396-9a85-7716f313758a,24ad9d9b-f921-4df5-9fc6-5ff22e2ed93e,YCCEL1,2021-04-16_rrbs70-71_italo_human,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,381dc6c6-bd45-4c02-b273-22e268992bf4,,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2021-04-16_rrbs70-71_italo_human,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,,,,,8fcb1bca-3a83-467b-99d7-5543d5ff26a8,,,,,9ccdbca1-a662-43c4-88d1-54ab676a7b52,Dimethyl Sulfoxide (DMSO),DMSO,2021-04-16_rrbs70-71_italo_human,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,yccel,YCCEL1,Human,64Y,Male,Korean,Abdomen,Ascitic fluid,,Cancer cell line,,,,Cancer,Gastric adenocarcinoma,,,C4004,,,,,CVCL_9647,,,,,,,,,,,,,,,,,,,,,"human,hek,goals,optin,hwgs",Human,,,italo,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,dmso,Dimethyl Sulfoxide (DMSO),DMSO
2021-04-16,../../mnt/data/research_data/2021-04-16_rrbs70-71_italo_human,2021-04-16_rrbs70-71_italo_human,_rrbs70-71_italo_human,italo tempera human snu yccel 5aza ebna olaparib protac dmso,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,RRBS,CBIX,cf29ee3c-6064-4396-9a85-7716f313758a,24ad9d9b-f921-4df5-9fc6-5ff22e2ed93e,YCCEL1,2021-04-16_rrbs70-71_italo_human,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,381dc6c6-bd45-4c02-b273-22e268992bf4,,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2021-04-16_rrbs70-71_italo_human,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,,,,,8fcb1bca-3a83-467b-99d7-5543d5ff26a8,,,,,9ccdbca1-a662-43c4-88d1-54ab676a7b52,Dimethyl Sulfoxide (DMSO),DMSO,2021-04-16_rrbs70-71_italo_human,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,yccel,YCCEL1,Human,64Y,Male,Korean,Abdomen,Ascitic fluid,,Cancer cell line,,,,Cancer,Gastric adenocarcinoma,,,C4004,,,,,CVCL_9647,,,,,,,,,,,,,,,,,,,,,"human,hek,goals,optin,hwgs",Human,,,italo,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,dmso,Dimethyl Sulfoxide (DMSO),DMSO
2021-04-16,../../mnt/data/research_data/2021-04-16_rrbs70-71_italo_human,2021-04-16_rrbs70-71_italo_human,_rrbs70-71_italo_human,italo tempera human snu yccel 5aza ebna olaparib protac dmso,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,RRBS,CBIX,cf29ee3c-6064-4396-9a85-7716f313758a,24ad9d9b-f921-4df5-9fc6-5ff22e2ed93e,YCCEL1,2021-04-16_rrbs70-71_italo_human,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,381dc6c6-bd45-4c02-b273-22e268992bf4,,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2021-04-16_rrbs70-71_italo_human,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,,,,,84eb8e81-3e48-457c-bcd6-0d3786bb9538,,,,,9ccdbca1-a662-43c4-88d1-54ab676a7b52,Dimethyl Sulfoxide (DMSO),DMSO,2021-04-16_rrbs70-71_italo_human,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,yccel,YCCEL1,Human,64Y,Male,Korean,Abdomen,Ascitic fluid,,Cancer cell line,,,,Cancer,Gastric adenocarcinoma,,,C4004,,,,,CVCL_9647,,,,,,,,,,,,,,,,,,,,,"human,hek,goals,optin,hwgs",Human,,,tempera,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,dmso,Dimethyl Sulfoxide (DMSO),DMSO
2021-04-16,../../mnt/data/research_data/2021-04-16_rrbs70-71_italo_human,2021-04-16_rrbs70-71_italo_human,_rrbs70-71_italo_human,italo tempera human snu yccel 5aza ebna olaparib protac dmso,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,RRBS,CBIX,cf29ee3c-6064-4396-9a85-7716f313758a,24ad9d9b-f921-4df5-9fc6-5ff22e2ed93e,YCCEL1,2021-04-16_rrbs70-71_italo_human,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,,,,,,,,71d724c1-9f9a-4875-9a5f-7d4f4d77bc40,381dc6c6-bd45-4c02-b273-22e268992bf4,,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2021-04-16_rrbs70-71_italo_human,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,,,,,84eb8e81-3e48-457c-bcd6-0d3786bb9538,,,,,9ccdbca1-a662-43c4-88d1-54ab676a7b52,Dimethyl Sulfoxide (DMSO),DMSO,2021-04-16_rrbs70-71_italo_human,Italo Tempera human SNU YCCEL 5aza EBNA olaparib protac DMSO,yccel,YCCEL1,Human,64Y,Male,Korean,Abdomen,Ascitic fluid,,Cancer cell line,,,,Cancer,Gastric adenocarcinoma,,,C4004,,,,,CVCL_9647,,,,,,,,,,,,,,,,,,,,,"human,hek,goals,optin,hwgs",Human,,,tempera,Italo Tempera,Fels Institute for Cancer Research and Molecular Biology,,,,dmso,Dimethyl Sulfoxide (DMSO),DMSO
2022-06-21,../../mnt/data/research_data/2022-06-21_stranded_30_human_lncRNAseq_Sierra,2022-06-21_stranded_30_human_lncRNAseq_Sierra,_stranded_30_human_lncrnaseq_sierra,"sierra human lncrna stranded thz1,dac, dmso","Sierra human lncRNA stranded THZ1,DAC, DMSO",RNA-seq,CBIX,c4e7d696-3e72-4188-b8fc-0074505f0441,,,,,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2022-06-21_stranded_30_human_lncRNAseq_Sierra,"Sierra human lncRNA stranded THZ1,DAC, DMSO",,,,,5d644407-3bf4-4050-b601-e1c524f955e4,,,,,9ccdbca1-a662-43c4-88d1-54ab676a7b52,Dimethyl Sulfoxide (DMSO),DMSO,2022-06-21_stranded_30_human_lncRNAseq_Sierra,"Sierra human lncRNA stranded THZ1,DAC, DMSO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"human,hek,goals,optin,hwgs",Human,,,sierra,Sierra,,,,,dmso,Dimethyl Sulfoxide (DMSO),DMSO
2022-06-21,../../mnt/data/research_data/2022-06-21_stranded_30_human_lncRNAseq_Sierra,2022-06-21_stranded_30_human_lncRNAseq_Sierra,_stranded_30_human_lncrnaseq_sierra,"sierra human lncrna stranded thz1,dac, dmso","Sierra human lncRNA stranded THZ1,DAC, DMSO",RNA-seq,CBIX,c4e7d696-3e72-4188-b8fc-0074505f0441,,,,,,,,,,,,a759bfc9-e856-4542-a6b8-738a1b6a9058,,,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2022-06-21_stranded_30_human_lncRNAseq_Sierra,"Sierra human lncRNA stranded THZ1,DAC, DMSO",,,,,5d644407-3bf4-4050-b601-e1c524f955e4,,,,,9ccdbca1-a662-43c4-88d1-54ab676a7b52,Dimethyl Sulfoxide (DMSO),DMSO,2022-06-21_stranded_30_human_lncRNAseq_Sierra,"Sierra human lncRNA stranded THZ1,DAC, DMSO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"human,hek,goals,optin,hwgs",Human,,,sierra,Sierra,,,,,dmso,Dimethyl Sulfoxide (DMSO),DMSO
2022-06-21,../../mnt/data/research_data/2022-06-21_stranded_30_human_lncRNAseq_Sierra,2022-06-21_stranded_30_human_lncRNAseq_Sierra,_stranded_30_human_lncrnaseq_sierra,"sierra human lncrna stranded thz1,dac, dmso","Sierra human lncRNA stranded THZ1,DAC, DMSO",RNA-seq,CBIX,c4e7d696-3e72-4188-b8fc-0074505f0441,,,,,,,,,,,,93665eca-d395-4161-9b85-a14a98b2dbff,,,113050df-9733-46ae-be43-9ff1e6a4fe4e,Human,2022-06-21_stranded_30_human_lncRNAseq_Sierra,"Sierra human lncRNA stranded THZ1,DAC, DMSO",,,,,5d644407-3bf4-4050-b601-e1c524f955e4,,,,,9ccdbca1-a662-43c4-88d1-54ab676a7b52,Dimethyl Sulfoxide (DMSO),DMSO,2022-06-21_stranded_30_human_lncRNAseq_Sierra,"Sierra human lncRNA stranded THZ1,DAC, DMSO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"human,hek,goals,optin,hwgs",Human,,,sierra,Sierra,,,,,dmso,Dimethyl Sulfoxide (DMSO),DMSO
2023-02-24,../../mnt/data/research_data/2023-02-24_yb5_atac-seq,2023-02-24_yb5_atac-seq,_yb5_atac-seq,woonbok yb5 dmso bsj4,Woonbok YB5 dmso bsj4,ATAC-seq,CBIX,52974175-669c-4bd0-82bf-16455e417132,ecbcc95c-05ea-48ed-87d3-5c8f2886c3a8,YB5 (der. from SW48),2023-02-24_yb5_atac-seq,Woonbok YB5 dmso bsj4,,,,,,,,7cc7eb31-198e-4c35-bda7-43f48c17eb46,,,,,,,,,,,276d1de8-04d3-4dee-ad88-5e3ae517f3a5,,,,,cecff27c-0fb7-4f31-8467-0140ed747152,(BSJ4),BSJ4,2023-02-24_yb5_atac-seq,Woonbok YB5 dmso bsj4,yb5,YB5 (der. from SW48),Human,83Y,Female,Caucasian,Colon,Colon,,Cancer cell line,,,Epithelial,Cancer,Colon adenocarcinoma,Dukes' type C,Grade IV,C4349,Frozen,Vapor phase of liquid nitrogen,,,CVCL_1724,,,,,,,,,,,,,,,,,,,,,,,,,woonbok,Woonbok Chung,Coriell,The Issa & Jelenik Lab,,,bsj4,(BSJ4),BSJ4
